Type,Date,Bill Number,Discount,Subtotal,Delivery Amt,Total Bill,Channel,Customer ID,Dish Details
Home Delivery,2018-08-31,20086134832,64,286,0,96,Zomato Online,138626195308,"Chicken Malai Tikka (QTY-1.000),Tandoori Chicken (QTY-1.000)"
Take Away,2018-08-31,20086135160,140,660,0,160,-,34816569057,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000),Chicken Roll (QTY-1.000),Chicken Roll (QTY-1.000)"
Home Delivery,2018-08-31,20086135488,24,736,0,216,Zomato Online,69715745027,"Tawa Roti (QTY-1.000),Tawa Roti (QTY-11.000),Tadka Khichdi (QTY-1.000),Mix Veg (QTY-1.000),Chicken Home Style (QTY-1.000),Paneer Handi (QTY-1.000)"
Home Delivery,2018-08-31,20086135816,0,1108,0,400,Zomato Online,138630656859,"Tandoori Chicken (QTY-1.000),Tandoori Roti Butter (QTY-4.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Sev Tamater (QTY-1.000),Butter Chicken (QTY-1.000),Mutton Bhuna (QTY-1.000)"
Home Delivery,2018-08-31,20086136144,100,400,0,232,Swiggy Online,38271357206,"Tandoori Roti Butter (QTY-4.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Mutton Rogan Josh (QTY-1.000),Chicken Home Style (QTY-1.000)"
Dine In,2018-08-31,20086136472,0,1772,0,1210,-,UnKnown,"Green Salad (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Chicken Fry (QTY-2.000),Jeera Rice (QTY-1.000),Chicken Palak (QTY-1.000),Chicken Home Style (QTY-1.000),Chicken Home Style (QTY-1.000),water bottle (QTY-1.000),Cold Drink s (QTY-1.000)"
Dine In,2018-08-31,20086136800,83,747,0,333,-,UnKnown,"Chicken Tikka (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000),Chicken Kolhapuri (QTY-1.000)"
Home Delivery,2018-08-31,20086137128,50,787,0,442,Zomato Online,138630663741,"Onion salad (QTY-1.000),Tandoori Roti (QTY-11.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Butter nan (QTY-1.000),Jeera Rice (QTY-1.000),Jeera Rice (QTY-1.000),Butter Chicken (QTY-1.000),Mutton Rogan Josh (QTY-1.000),Keema Masala (QTY-1.000)"
Home Delivery,2018-08-31,20086137456,60,400,0,240,Swiggy Online,38271357206,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-08-31,20086137784,68,422,0,272,Swiggy Online,38271357206,"Butter Chicken (QTY-1.000),Bhuna Chicken (QTY-1.000)"
Home Delivery,2018-08-31,20086138112,0,590,0,320,Zomato Online,138626183714,"Veg Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Palak Corn (QTY-1.000),Chicken Handi (QTY-1.000)"
Home Delivery,2018-08-31,20086138440,136,344,0,200,Zomato Online,125226188163,"Tandoori Roti (QTY-5.000),Chicken Curry (QTY-1.000),Chicken Handi (QTY-1.000)"
Home Delivery,2018-08-31,20086138768,117,353,0,200,Zomato Online,125401164594,"Chicken Tikka Masala (QTY-1.000),Chicken Handi (QTY-1.000)"
Take Away,2018-08-31,20086139096,0,200,0,60,Zomato Online,34816569057,"Chicken Chettinad (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000)"
Home Delivery,2018-08-31,20086139424,12,386,0,108,Zomato Online,69715699457,"Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Jeera Rice (QTY-1.000),Chicken Curry (QTY-1.000),Chicken Home Style (QTY-1.000)"
Home Delivery,2018-08-31,20086139752,231.6,154.4,0,60,Zomato Online,125401170949,"Tandoori Roti (QTY-3.000),Butter nan (QTY-2.000),Veg Biryani (QTY-1.000),Mutton Rogan Josh (QTY-1.000)"
Home Delivery,2018-08-31,20086140080,16,298,0,144,Zomato Online,69419411098,"Tandoori Roti (QTY-2.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Chicken Home Style (QTY-1.000)"
Home Delivery,2018-08-31,20086140408,97,233,0,153,Zomato Online,69438912299,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Chicken Tikka Masala (QTY-1.000)"
Home Delivery,2018-08-31,20086140736,109.6,198.4,0,80,Zomato Online,69715737556,"Butter Tawa Roti (QTY-4.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Egg Curry (QTY-1.000)"
Home Delivery,2018-08-31,20086141064,32,288,0,160,Zomato Online,69715786102,"Tandoori Roti Butter (QTY-2.000),Garlic Nan (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Sev Tamater (QTY-1.000)"
Home Delivery,2018-08-31,20086141392,92,528,0,160,Swiggy Online,125401156813,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-08-31,20086141720,16,544,0,480,Zomato Online,69428028757,"Chole Kulche Amritsari (QTY-1.000),Butter Chicken (QTY-1.000),Mutton Rogan Josh (QTY-1.000)"
Dine In,2018-08-31,20086142048,40,650,0,490,Swiggy Online,UnKnown,"Chilly Paneer (QTY-1.000),Veg Noodles (QTY-1.000),Chicken Afghani Tikka (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Take Away,2018-08-31,20086142376,0,380,0,190,-,34816569057,"Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Egg Curry (QTY-1.000)"
Dine In,2018-09-01,20086142704,0,874,0,434,-,UnKnown,"Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Jeera Rice (QTY-1.000),Kadhai Chicken (QTY-1.000),Chicken Home Style (QTY-1.000),Mutton Home Style (QTY-1.000),water bottle (QTY-1.000),Cold Drink (QTY-1.000)"
Home Delivery,2018-09-01,20086143032,18,202,0,162,Zomato Online,138626171748,"Fry Papad (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Cold Drink s (QTY-1.000),Cold Drink s (QTY-1.000)"
Home Delivery,2018-09-01,20086143360,32,288,0,128,Swiggy Online,38271357206,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000)"
Home Delivery,2018-09-01,20086143688,18,582,0,420,Zomato Online,138626179281,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Fish Finger (QTY-1.000),Chicken Curry (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086144016,0,688,0,150,-,249028093358,"Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Veg Biryani (QTY-1.000),Plain Rice (QTY-1.000),Chicken Kolhapuri (QTY-1.000),water bottle (QTY-1.000),water bottle (QTY-1.000),Paneer Butter Masala (QTY-1.000)"
Home Delivery,2018-09-01,20086144344,36,399,0,144,Swiggy Online,38271357206,"Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Butter Chicken (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086144672,166,294,0,150,Zomato Online,248943907402,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Chicken Handi (QTY-1.000)"
Home Delivery,2018-09-01,20086145000,62,724,0,248,Swiggy Online,38271357206,"Tandoori Roti (QTY-8.000),Plain Rice (QTY-2.000),Chicken Curry (QTY-1.000),Chicken Handi (QTY-1.000),Bhuna Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086145328,138,312,0,232,Swiggy Online,38271357206,"Tandoori Roti Butter (QTY-2.000),Lachchha Paratha (QTY-1.000),Plain nan (QTY-1.000),Jeera Rice (QTY-1.000),Aloo Muttor (QTY-1.000),Egg Curry (QTY-1.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-09-01,20086145656,32,308,0,128,Swiggy Online,38271357206,"Green Salad (QTY-1.000),Egg Roll (QTY-2.000),Lachchha Paratha (QTY-1.000),Lachchha Paratha (QTY-1.000),Lachchha Paratha (QTY-1.000),Lachchha Paratha (QTY-1.000),Lachchha Paratha (QTY-1.000),Omlette (QTY-1.000)"
Home Delivery,2018-09-01,20086145984,0,754,0,254,-,249225362106,"Tandoori Roti (QTY-2.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Jeera Rice (QTY-1.000),Egg Curry (QTY-1.000),Mutton Rogan Josh (QTY-1.000),Fish Tikka Masala (QTY-1.000)"
Home Delivery,2018-09-01,20086146312,107,533,0,245,Zomato Online,249025403736,"Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Egg Biryani (QTY-2.000),Chicken Home Style (QTY-1.000),Fish Tikka (QTY-1.000),Cold Drink s (QTY-1.000)"
Home Delivery,2018-09-01,20086146968,56,374,0,224,Swiggy Online,38271357206,"Chicken Garlic Tikka (QTY-1.000),Veg Biryani (QTY-1.000),Kadhai Chicken (QTY-1.000)"
Dine In,2018-09-01,20086147296,26,264,0,160,Zomato Online,UnKnown,"Benjo (QTY-1.000),Chole Kulche Amritsari (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000)"
Home Delivery,2018-09-01,20086147624,0,350,0,200,Zomato Online,69438913880,"Tandoori Paratha (QTY-4.000),Veg Biryani (QTY-1.000),Bhindi masala (QTY-1.000)"
Home Delivery,2018-09-01,20086148608,198,432,0,324,Zomato Online,125401174514,"Tandoori Roti Butter (QTY-10.000),Butter Chicken (QTY-1.000),Mutton Rogan Josh (QTY-1.000)"
Home Delivery,2018-09-01,20086149264,16,414,0,144,Zomato Online,246127157874,"Tandoori Chicken (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000),Dal Fry (QTY-1.000)"
Home Delivery,2018-09-01,20086149592,31,394,0,279,Zomato Online,69419341503,"Paneer Roll (QTY-1.000),Pudina Paratha (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Mutton Bati (QTY-1.000)"
Take Away,2018-09-01,20086149920,0,380,0,250,Zomato Online,258819372616,"Tawa Roti (QTY-1.000),Tawa Roti (QTY-24.000),Benjo (QTY-1.000),Chole Bathure (QTY-1.000)"
Home Delivery,2018-09-01,20086150248,32,238,0,110,Zomato Online,138604014591,"Chicken Tikka (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-09-01,20086150576,36,484,0,144,Swiggy Online,38271357206,"Chicken Tikka (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086150904,60.4,241.6,0,106,Swiggy Online,38271357206,"Paneer Roll (QTY-1.000),Tandoori Roti (QTY-1.000),Chole Kulche Amritsari (QTY-1.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-09-01,20086151232,78,447,0,395,Zomato Online,125401184713,"Lachchha Paratha (QTY-3.000),Butter nan (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Chicken Palak (QTY-1.000),Mutton Home Style (QTY-1.000)"
Home Delivery,2018-09-01,20086151560,0,100,0,100,Swiggy Online,69430398304,Chicken Roll (QTY-1.000)
Home Delivery,2018-09-01,20086151888,164,406,0,256,Swiggy Online,38271357206,"Plain nan (QTY-2.000),Butter nan (QTY-2.000),Hyderabadi Chicken Fry Piece Biryani (QTY-2.000),Chicken Handi (QTY-1.000)"
Home Delivery,2018-09-01,20086152544,150.01,453.99,0,214,Zomato Online,125401153155,"Tandoori Roti (QTY-2.000),Lachchha Paratha (QTY-2.000),Aloo Paratha (QTY-2.000),Gobhi Paratha (QTY-2.000),Mix Paratha (QTY-2.000),Kadhai Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086152872,150,492,0,140,Zomato Online,125226155241,"Tandoori Chicken (QTY-1.000),Tandoori Roti (QTY-1.000),Garlic Nan (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Bhuna Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086153200,0,388,0,212,Zomato Online,245843613987,"Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-6.000),Dal Makhani (QTY-1.000),Dal Makhani (QTY-1.000)"
Home Delivery,2018-09-01,20086153528,30,305,0,120,Swiggy Online,38271357206,"Butter nan (QTY-1.000),Chicken Handi (QTY-1.000),Vegetable Maggi (QTY-1.000),Chicken Roll (QTY-1.000)"
Home Delivery,2018-09-01,20086153856,60,388,0,240,Swiggy Online,38271357206,"Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Paneer Tikka (QTY-1.000)"
Dine In,2018-09-01,20086154184,0,378,0,218,-,UnKnown,"Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Butter Tawa Roti (QTY-1.000),Dal Fry (QTY-1.000),Chicken Kolhapuri (QTY-1.000)"
Home Delivery,2018-09-01,20086154512,32,268,0,128,Swiggy Online,38271357206,"Kadhai Chicken (QTY-1.000),Masala Cheese Maggi (QTY-1.000),Masala Cheese Maggi (QTY-1.000),water bottle (QTY-1.000)"
Home Delivery,2018-09-01,20086154840,52,566,0,208,Swiggy Online,38271357206,"Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Chicken Reshmi Kebab (QTY-1.000),Egg Curry (QTY-1.000),Mutton Bati (QTY-1.000),Fish Tikka (QTY-1.000)"
Home Delivery,2018-09-01,20086155168,60,400,0,240,Swiggy Online,38271357206,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Mutton Rogan Josh (QTY-1.000)"
Home Delivery,2018-09-01,20086155496,0,660,0,330,-,250206133410,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000),Chicken Tikka Masala (QTY-1.000),water bottle (QTY-1.000),Mutton Bati (QTY-1.000)"
Home Delivery,2018-09-01,20086155824,0,585,0,220,-,250206126683,"Tandoori Chicken (QTY-1.000),Butter nan (QTY-1.000),Fish Fry (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086156152,150,470,0,240,Zomato Online,138626197819,"Chicken Tikka (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000),Fish Fry (QTY-1.000),Chicken Curry (QTY-1.000)"
Take Away,2018-09-01,20086156480,0,926,0,600,Zomato Online,251380891616,"Tandoori Roti (QTY-3.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Mutton Rogan Josh (QTY-1.000),Chicken Home Style (QTY-1.000)"
Home Delivery,2018-09-01,20086156808,124,256,0,176,Swiggy Online,38271357206,"Hyderabadi Mutton Dum Biryani (QTY-1.000),Fish Fry (QTY-1.000)"
Home Delivery,2018-09-01,20086157136,120,480,0,256,Swiggy Online,38271357206,"Chilly Paneer (QTY-1.000),Chicken Pahadi Tikka (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Mutton Dum Biryani (QTY-1.000)"
Home Delivery,2018-09-01,20086157464,164,656,0,152,Swiggy Online,38271357206,"Chicken Afghani Tikka (QTY-1.000),Tandoori Chicken (QTY-1.000),Tandoori Chicken Afgani (QTY-1.000),Veg Seekh Kabab (QTY-1.000),Fish Finger (QTY-1.000)"
Home Delivery,2018-09-01,20086157792,100,400,0,112,Swiggy Online,38271357206,"Veg Roll (QTY-1.000),Tawa Roti (QTY-10.000),Chole Bathure (QTY-1.000),Egg Curry (QTY-1.000),Kadhai Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086158120,98,392,0,120,Swiggy Online,38271357206,"Roasted Papad (QTY-1.000),Masala Papad (QTY-1.000),Tandoori Roti Butter (QTY-10.000),Lachchha Paratha (QTY-2.000),Tawa Roti (QTY-5.000),Egg Curry (QTY-1.000),Egg Curry (QTY-1.000)"
Home Delivery,2018-09-01,20086158448,222,188,0,140,Zomato Online,250229818464,"Tandoori Chicken (QTY-1.000),Chicken Curry (QTY-1.000)"
Home Delivery,2018-09-01,20086158776,152,608,0,368,Swiggy Online,38271357206,"Hyderabadi Mutton Dum Biryani (QTY-1.000),Kadhai Chicken (QTY-1.000),Chicken Handi (QTY-1.000)"
Home Delivery,2018-09-01,20086159104,149.98,674.02,0,194,Zomato Online,138630660362,"Chicken Garlic Tikka (QTY-1.000),Tandoori Chicken (QTY-1.000),Tandoori Roti (QTY-7.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Egg Curry (QTY-1.000)"
Home Delivery,2018-09-01,20086159432,34,186,0,96,Swiggy Online,38271357206,"Chilly Paneer (QTY-1.000),Lachchha Paratha (QTY-6.000)"
Home Delivery,2018-09-01,20086159760,22,348,0,198,Zomato Online,245850959096,"Veg Biryani (QTY-1.000),Chicken Curry (QTY-1.000)"
Dine In,2018-09-01,20086160088,0,515,0,130,Zomato Online,UnKnown,"Chilly Chicken (QTY-1.000),Butter nan (QTY-3.000),Fish Fry (QTY-1.000),Chicken Kolhapuri (QTY-1.000)"
Home Delivery,2018-09-01,20086160416,60,630,0,390,Swiggy Online,245850958073,"Butter nan (QTY-2.000),Butter Chicken (QTY-1.000),Kadhai Chicken (QTY-1.000)"
Dine In,2018-09-01,20086160744,40,210,0,50,Swiggy Online,UnKnown,"Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Tawa Roti (QTY-1.000),Omlette (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000)"
Home Delivery,2018-09-01,20086161072,16,144,0,144,Swiggy Online,250230497116,Chicken Fry (QTY-1.000)
Dine In,2018-09-01,20086161400,0,360,0,60,-,UnKnown,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Jeera Rice (QTY-1.000)"
Home Delivery,2018-09-01,20086161728,195.6,332.4,0,150,Zomato Online,69238052263,"Tandoori Roti (QTY-4.000),Butter Chicken (QTY-1.000),Chicken Kolhapuri (QTY-1.000)"
Dine In,2018-09-01,20086162056,19,336,0,160,Zomato Online,UnKnown,"Tandoori Roti Butter (QTY-1.000),Plain nan (QTY-2.000),Mushroom Masala (QTY-1.000),Chicken Kolhapuri (QTY-1.000)"
Home Delivery,2018-09-01,20086162384,141.6,206.4,0,72,Zomato Online,35326991838,"Tandoori Roti (QTY-4.000),Plain nan (QTY-1.000),Sev Tamater (QTY-1.000),Butter Chicken (QTY-1.000)"
Dine In,2018-09-01,20086162712,108,572,0,500,Zomato Online,UnKnown,"Tandoori Chicken (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Chicken Curry (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086163040,0,356,0,160,Zomato Online,125226158310,"Tandoori Chicken (QTY-1.000),Tandoori Roti (QTY-3.000),Chicken Handi (QTY-1.000)"
Home Delivery,2018-09-01,20086163368,64,256,0,128,Swiggy Online,38271357206,"Kadhai Chicken (QTY-1.000),Kadhai Chicken (QTY-1.000)"
Dine In,2018-09-01,20086163696,0,668,0,160,Zomato Online,UnKnown,"Tandoori Roti (QTY-9.000),Jeera Rice (QTY-1.000),Chicken Kolhapuri (QTY-1.000),Bhuna Chicken (QTY-2.000)"
Dine In,2018-09-01,20086164024,36,314,0,170,Swiggy Online,UnKnown,"Butter Chicken (QTY-1.000),Chicken Tikka Masala (QTY-1.000)"
Home Delivery,2018-09-01,20086164352,54,312,0,168,Swiggy Online,249028101883,"Tandoori Roti (QTY-3.000),Butter Chicken (QTY-1.000),Keema Masala (QTY-1.000)"
Home Delivery,2018-09-01,20086164680,92,222,0,92,Zomato Online,125226168261,"Tandoori Roti (QTY-2.000),Kadhai Chicken (QTY-1.000),Chicken Home Style (QTY-1.000)"
Home Delivery,2018-09-01,20086165008,84,336,0,208,Swiggy Online,38271357206,"Sev Tamater (QTY-1.000),Kadhai Chicken (QTY-1.000),Chicken Handi (QTY-1.000)"
Home Delivery,2018-09-01,20086165336,128.8,515.2,0,352,Swiggy Online,38271357206,"Tandoori Roti (QTY-2.000),Butter Chicken (QTY-1.000),Chicken Nilgir (QTY-1.000),Kadhai Chicken (QTY-1.000),Mutton Rogan Josh (QTY-1.000)"
Home Delivery,2018-09-01,20086165664,150.01,561.99,0,300,Zomato Online,272577528651,"Tandoori Roti (QTY-6.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086166320,32,408,0,280,Swiggy Online,69238026471,"Tandoori Chicken (QTY-1.000),Butter Chicken (QTY-1.000),Paneer Tikka (QTY-1.000)"
Home Delivery,2018-09-01,20086166648,54,326,0,198,Zomato Online,246127152077,"Chilly Paneer (QTY-1.000),Veg pulav (QTY-1.000),Kadhai Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086166976,146,584,0,392,Swiggy Online,38271357206,"Tandoori Roti (QTY-5.000),Tandoori Paratha (QTY-1.000),Butter nan (QTY-6.000),Butter Chicken (QTY-1.000),Kadhai Chicken (QTY-1.000)"
Dine In,2018-09-01,20086167304,64,422,0,166,Swiggy Online,UnKnown,"Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Tandoori Roti (QTY-1.000),Egg Curry (QTY-1.000),Chicken Curry (QTY-1.000),Chicken Home Style (QTY-1.000)"
Home Delivery,2018-09-01,20086167632,44,416,0,176,Swiggy Online,38271357206,"Tandoori Roti (QTY-5.000),Fish Fry (QTY-1.000),Butter Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086167960,96,384,0,256,Swiggy Online,38271357206,"Fried Rice (QTY-1.000),Tandoori Roti Butter (QTY-4.000),Kadhai Chicken (QTY-1.000),Chicken Kolhapuri (QTY-1.000)"
Home Delivery,2018-09-01,20086168288,113,452,0,324,Swiggy Online,38271357206,"Tandoori Roti Butter (QTY-5.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Chicken Tikka Masala (QTY-1.000)"
Home Delivery,2018-09-01,20086168616,44,1456,0,176,Swiggy Online,38271357206,"Chicken Roast (QTY-1.000),Tandoori Chicken (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Butter nan (QTY-1.000),Hyderabadi Chicken Tikka Biryani (QTY-1.000),Chicken Handi (QTY-1.000),Chicken Home Style (QTY-1.000)"
Home Delivery,2018-09-01,20086168944,189.2,306.8,0,157,Swiggy Online,38271357206,"Tandoori Roti (QTY-3.000),Jeera Rice (QTY-1.000),Egg Curry (QTY-1.000),Chicken Handi (QTY-1.000)"
Home Delivery,2018-09-01,20086169272,88,272,0,160,Swiggy Online,38271357206,"Chicken Roast (QTY-1.000),Tandoori Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086169600,60,340,0,240,Swiggy Online,38271357206,"Veg Roll (QTY-1.000),Aloo Paratha (QTY-1.000),Kadhai Chicken (QTY-1.000)"
Home Delivery,2018-09-01,20086169928,30,280,0,120,Swiggy Online,38271357206,"Hyderabadi Chicken Fry Piece Biryani (QTY-1.000),Mutton Curry (QTY-1.000)"
Home Delivery,2018-09-01,20086170584,36,334,0,144,Swiggy Online,38271357206,"Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Tandoori Roti Butter (QTY-1.000),Boiled Egg (QTY-1.000),Egg Curry (QTY-1.000),Butter Chicken (QTY-1.000)"
